Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
570,529602	0,154146	492,000000	345,000000
570,730591	0,151120	490,000000	346,000000
570,931580	0,151120	490,000000	346,000000
571,132568	0,150233	489,000000	346,000000
571,333557	0,149344	488,000000	346,000000
571,534546	0,147560	486,000000	346,000000
571,735535	0,146307	486,000000	347,000000
571,936523	0,145412	485,000000	347,000000
572,137512	0,144516	484,000000	347,000000
572,338501	0,141468	482,000000	348,000000
572,539490	0,140566	481,000000	348,000000
572,740479	0,139662	480,000000	348,000000
572,941467	0,138756	479,000000	348,000000
573,142456	0,136939	477,000000	348,000000
573,343445	0,134782	476,000000	349,000000
573,544434	0,136028	476,000000	348,000000
573,745422	0,132953	474,000000	349,000000
573,946411	0,130793	473,000000	350,000000
574,147400	0,129874	472,000000	350,000000
574,348389	0,128030	470,000000	350,000000
574,549377	0,127105	469,000000	350,000000
574,750366	0,127105	469,000000	350,000000
574,951355	0,125249	467,000000	350,000000
575,152344	0,124318	466,000000	350,000000
575,353333	0,122146	465,000000	351,000000
575,554321	0,121211	464,000000	351,000000
575,755310	0,120274	463,000000	351,000000
575,956299	0,118099	462,000000	352,000000
576,157288	0,117158	461,000000	352,000000
576,358276	0,116506	459,000000	351,000000
576,559265	0,114323	458,000000	352,000000
576,760254	0,113374	457,000000	352,000000
576,961243	0,112422	456,000000	352,000000
577,162231	0,112704	455,000000	351,000000
577,363220	0,110791	453,000000	351,000000
577,564209	0,110791	453,000000	351,000000
577,765198	0,108869	451,000000	351,000000
577,966187	0,106939	449,000000	351,000000
578,167175	0,105704	449,000000	352,000000
578,368164	0,105971	448,000000	351,000000
578,569153	0,104028	446,000000	351,000000
578,770142	0,104292	445,000000	350,000000
578,971130	0,103315	444,000000	350,000000
579,172119	0,102336	443,000000	350,000000
579,373108	0,102597	442,000000	349,000000
579,574097	0,100627	440,000000	349,000000
579,775085	0,099639	439,000000	349,000000
579,976074	0,098649	438,000000	349,000000
580,177063	0,098902	437,000000	348,000000
580,378052	0,096910	435,000000	348,000000
580,579041	0,097160	434,000000	347,000000
580,780029	0,096158	433,000000	347,000000
580,981018	0,095154	432,000000	347,000000
581,182007	0,094148	431,000000	347,000000
581,382996	0,093381	429,000000	346,000000
581,583984	0,092368	428,000000	346,000000
581,784973	0,092609	427,000000	345,000000
581,985962	0,091591	426,000000	345,000000
582,186951	0,090570	425,000000	345,000000
582,387939	0,091830	425,000000	344,000000
582,588928	0,089782	423,000000	344,000000
582,789917	0,090018	422,000000	343,000000
582,990906	0,087955	420,000000	343,000000
583,191895	0,089223	420,000000	342,000000
583,392883	0,087150	418,000000	342,000000
583,593872	0,087614	416,000000	340,000000
583,794861	0,086569	415,000000	340,000000
583,995850	0,085521	414,000000	340,000000
584,196838	0,085750	413,000000	339,000000
584,397827	0,085981	412,000000	338,000000
584,598816	0,084925	411,000000	338,000000
584,799805	0,085384	409,000000	336,000000
585,000793	0,085384	409,000000	336,000000
585,201782	0,084550	407,000000	335,000000
585,402771	0,084780	406,000000	334,000000
585,603760	0,082635	404,000000	334,000000
585,804749	0,083937	404,000000	333,000000
586,005737	0,080700	401,000000	333,000000
586,206726	0,080922	400,000000	332,000000
586,407715	0,081145	399,000000	331,000000
586,608704	0,080055	398,000000	331,000000
586,809692	0,080277	397,000000	330,000000
587,010681	0,079181	396,000000	330,000000
587,211670	0,079401	395,000000	329,000000
587,412659	0,078519	393,000000	328,000000
587,613647	0,078738	392,000000	327,000000
587,814636	0,075191	390,000000	328,000000
588,015625	0,075402	389,000000	327,000000
588,216614	0,075614	388,000000	326,000000
588,417603	0,075828	387,000000	325,000000
588,618591	0,074704	386,000000	325,000000
588,819580	0,076258	385,000000	323,000000
589,020569	0,072654	383,000000	324,000000
589,221558	0,074207	382,000000	322,000000
589,422546	0,073069	381,000000	322,000000
589,623535	0,071928	380,000000	322,000000
589,824524	0,073489	379,000000	320,000000
590,025513	0,071191	377,000000	320,000000
590,226501	0,071397	376,000000	319,000000
590,427490	0,070241	375,000000	319,000000
590,628479	0,070444	374,000000	318,000000
590,829468	0,070650	373,000000	317,000000
591,030457	0,069484	372,000000	317,000000
591,231445	0,069687	371,000000	316,000000
591,432434	0,068515	370,000000	316,000000
591,633423	0,068716	369,000000	315,000000
591,834412	0,066356	367,000000	315,000000
592,035400	0,066551	366,000000	314,000000
592,236389	0,065363	365,000000	314,000000
592,437378	0,065557	364,000000	313,000000
592,638367	0,065752	363,000000	312,000000
592,839355	0,063353	361,000000	312,000000
593,040344	0,063542	360,000000	311,000000
593,241333	0,061123	358,000000	311,000000
593,442322	0,059908	357,000000	311,000000
593,643311	0,060270	355,000000	309,000000
593,844299	0,059045	354,000000	309,000000
594,045288	0,057816	353,000000	309,000000
594,246277	0,056584	352,000000	309,000000
594,447266	0,056756	351,000000	308,000000
594,648254	0,055687	349,000000	307,000000
594,849243	0,055858	348,000000	306,000000
595,050232	0,054608	347,000000	306,000000
595,251221	0,053355	346,000000	306,000000
595,452209	0,053519	345,000000	305,000000
595,653198	0,050994	343,000000	305,000000
595,854187	0,049726	342,000000	305,000000
596,055176	0,049881	341,000000	304,000000
596,256165	0,050036	340,000000	303,000000
596,457153	0,046043	338,000000	304,000000
596,658142	0,046187	337,000000	303,000000
596,859131	0,043466	336,000000	304,000000
597,060120	0,045038	335,000000	302,000000
597,261108	0,043740	334,000000	302,000000
597,462097	0,043878	333,000000	301,000000
597,663086	0,044017	332,000000	300,000000
597,864075	0,041393	330,000000	300,000000
598,065063	0,041525	329,000000	299,000000
598,266052	0,040203	328,000000	299,000000
598,467041	0,040331	327,000000	298,000000
598,668030	0,039001	326,000000	298,000000
598,869019	0,037667	325,000000	298,000000
599,070007	0,036329	324,000000	298,000000
599,270996	0,033640	322,000000	298,000000
599,471985	0,035213	321,000000	296,000000
599,672974	0,032394	320,000000	297,000000
599,873962	0,032605	318,000000	295,000000
600,074951	0,032712	317,000000	294,000000
